,Round,Startdate,SIP_Cage,IdRFID,Animal,ARF_Cage,Sex,weight_pre,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,Substance
65,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5559,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:06,drink_4,0.021,2021-12-15 11:12:06,1639566726.0,2021-12-15,15,11:12:06,11,12,6,light,VDM_grape,24.077,041ABFF5CF,grape,2021-12-15 11:11:50.374982400,2021-12-15 11:12:14.451982400,light,3.0,0.0,same,3,672,40326,59,3552,213066,grape
66,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5560,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:11,drink_4,0.021,2021-12-15 11:12:11,1639566731.0,2021-12-15,15,11:12:11,11,12,11,light,VDM_grape,24.077,041ABFF5CF,grape,2021-12-15 11:11:50.374982400,2021-12-15 11:12:14.451982400,light,3.0,0.0,same,3,672,40331,59,3552,213071,grape
67,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5561,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:14,drink_4,0.021,2021-12-15 11:12:14,1639566734.0,2021-12-15,15,11:12:14,11,12,14,light,VDM_grape,24.077,041ABFF5CF,grape,2021-12-15 11:11:50.374982400,2021-12-15 11:12:14.451982400,light,3.0,0.0,same,3,672,40334,59,3552,213074,grape
68,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5562,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:19,drink_4,0.021,2021-12-15 11:12:19,1639566739.0,2021-12-15,15,11:12:19,11,12,19,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40339,59,3552,213079,grape
69,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5563,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:24,drink_4,0.021,2021-12-15 11:12:24,1639566744.0,2021-12-15,15,11:12:24,11,12,24,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40344,59,3552,213084,grape
70,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5564,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:35,drink_4,0.021,2021-12-15 11:12:35,1639566755.0,2021-12-15,15,11:12:35,11,12,35,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40355,59,3552,213095,grape
71,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5565,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:38,drink_4,0.021,2021-12-15 11:12:38,1639566758.0,2021-12-15,15,11:12:38,11,12,38,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40358,59,3552,213098,grape
72,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5566,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:46,drink_4,0.021,2021-12-15 11:12:46,1639566766.0,2021-12-15,15,11:12:46,11,12,46,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40366,59,3552,213106,grape
73,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5567,c.br.o.g_fm_211213.csv,2,12/15/21 11:12:54,drink_4,0.021,2021-12-15 11:12:54,1639566774.0,2021-12-15,15,11:12:54,11,12,54,light,VDM_grape,42.939,041ABFF5CF,grape,2021-12-15 11:12:17.566012800,2021-12-15 11:13:00.505012800,light,3.0,0.0,same,3,672,40374,59,3552,213114,grape
74,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5578,c.br.o.g_fm_211213.csv,2,12/15/21 11:23:16,drink_4,0.021,2021-12-15 11:23:16,1639567396.0,2021-12-15,15,11:23:16,11,23,16,light,VDM_grape,4.193,041ABFF5CF,grape,2021-12-15 11:23:11.267030400,2021-12-15 11:23:15.460030400,light,3.0,0.539969,diff,3,683,40996,59,3563,213736,grape
75,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5580,c.br.o.g_fm_211213.csv,2,12/15/21 11:23:26,drink_4,0.021,2021-12-15 11:23:26,1639567406.0,2021-12-15,15,11:23:26,11,23,26,light,VDM_grape,4.551,041ABFF5CF,grape,2021-12-15 11:23:25.218038400,2021-12-15 11:23:29.769038400,light,3.0,0.0,same,3,683,41006,59,3563,213746,grape
76,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5582,c.br.o.g_fm_211213.csv,2,12/15/21 11:24:41,drink_4,0.021,2021-12-15 11:24:41,1639567481.0,2021-12-15,15,11:24:41,11,24,41,light,VDM_grape,24.381,041ABFF5CF,grape,2021-12-15 11:24:34.607001600,2021-12-15 11:24:58.988001600,light,3.0,0.0,same,3,684,41081,59,3564,213821,grape
77,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5583,c.br.o.g_fm_211213.csv,2,12/15/21 11:24:46,drink_4,0.021,2021-12-15 11:24:46,1639567486.0,2021-12-15,15,11:24:46,11,24,46,light,VDM_grape,24.381,041ABFF5CF,grape,2021-12-15 11:24:34.607001600,2021-12-15 11:24:58.988001600,light,3.0,0.0,same,3,684,41086,59,3564,213826,grape
78,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5584,c.br.o.g_fm_211213.csv,2,12/15/21 11:24:50,drink_4,0.021,2021-12-15 11:24:50,1639567490.0,2021-12-15,15,11:24:50,11,24,50,light,VDM_grape,24.381,041ABFF5CF,grape,2021-12-15 11:24:34.607001600,2021-12-15 11:24:58.988001600,light,3.0,0.0,same,3,684,41090,59,3564,213830,grape
79,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5618,c.br.o.g_fm_211213.csv,2,12/15/21 12:45:46,drink_4,0.021,2021-12-15 12:45:46,1639572346.0,2021-12-15,15,12:45:46,12,45,46,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,765,45946,60,3645,218686,grape
80,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5619,c.br.o.g_fm_211213.csv,2,12/15/21 12:45:55,drink_4,0.021,2021-12-15 12:45:55,1639572355.0,2021-12-15,15,12:45:55,12,45,55,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,765,45955,60,3645,218695,grape
81,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5620,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:02,drink_4,0.021,2021-12-15 12:46:02,1639572362.0,2021-12-15,15,12:46:02,12,46,2,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,45962,60,3646,218702,grape
82,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5621,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:16,drink_4,0.021,2021-12-15 12:46:16,1639572376.0,2021-12-15,15,12:46:16,12,46,16,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,45976,60,3646,218716,grape
83,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5622,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:21,drink_4,0.021,2021-12-15 12:46:21,1639572381.0,2021-12-15,15,12:46:21,12,46,21,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,45981,60,3646,218721,grape
84,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5623,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:27,drink_4,0.021,2021-12-15 12:46:27,1639572387.0,2021-12-15,15,12:46:27,12,46,27,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,45987,60,3646,218727,grape
85,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5624,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:32,drink_4,0.021,2021-12-15 12:46:32,1639572392.0,2021-12-15,15,12:46:32,12,46,32,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,45992,60,3646,218732,grape
86,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5625,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:40,drink_4,0.021,2021-12-15 12:46:40,1639572400.0,2021-12-15,15,12:46:40,12,46,40,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,46000,60,3646,218740,grape
87,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5626,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:45,drink_4,0.021,2021-12-15 12:46:45,1639572405.0,2021-12-15,15,12:46:45,12,46,45,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,46005,60,3646,218745,grape
88,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5627,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:50,drink_4,0.021,2021-12-15 12:46:50,1639572410.0,2021-12-15,15,12:46:50,12,46,50,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,46010,60,3646,218750,grape
89,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5628,c.br.o.g_fm_211213.csv,2,12/15/21 12:46:56,drink_4,0.021,2021-12-15 12:46:56,1639572416.0,2021-12-15,15,12:46:56,12,46,56,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,766,46016,60,3646,218756,grape
90,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5629,c.br.o.g_fm_211213.csv,2,12/15/21 12:47:01,drink_4,0.021,2021-12-15 12:47:01,1639572421.0,2021-12-15,15,12:47:01,12,47,1,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,767,46021,60,3647,218761,grape
91,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5630,c.br.o.g_fm_211213.csv,2,12/15/21 12:47:07,drink_4,0.021,2021-12-15 12:47:07,1639572427.0,2021-12-15,15,12:47:07,12,47,7,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,767,46027,60,3647,218767,grape
92,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5631,c.br.o.g_fm_211213.csv,2,12/15/21 12:47:10,drink_4,0.021,2021-12-15 12:47:10,1639572430.0,2021-12-15,15,12:47:10,12,47,10,light,VDM_grape,100.325,041ABFF5CF,grape,2021-12-15 12:45:38.214028800,2021-12-15 12:47:18.539028800,light,3.0,0.0,same,3,767,46030,60,3647,218770,grape
93,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5644,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:31,drink_4,0.021,2021-12-15 12:56:31,1639572991.0,2021-12-15,15,12:56:31,12,56,31,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46591,60,3656,219331,grape
94,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5645,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:34,drink_4,0.021,2021-12-15 12:56:34,1639572994.0,2021-12-15,15,12:56:34,12,56,34,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46594,60,3656,219334,grape
95,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5646,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:37,drink_4,0.021,2021-12-15 12:56:37,1639572997.0,2021-12-15,15,12:56:37,12,56,37,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46597,60,3656,219337,grape
96,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5647,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:39,drink_4,0.021,2021-12-15 12:56:39,1639572999.0,2021-12-15,15,12:56:39,12,56,39,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46599,60,3656,219339,grape
97,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5648,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:42,drink_4,0.021,2021-12-15 12:56:42,1639573002.0,2021-12-15,15,12:56:42,12,56,42,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46602,60,3656,219342,grape
98,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5649,c.br.o.g_fm_211213.csv,2,12/15/21 12:56:50,drink_4,0.021,2021-12-15 12:56:50,1639573010.0,2021-12-15,15,12:56:50,12,56,50,light,VDM_grape,34.686,041ABFF5CF,grape,2021-12-15 12:56:20.253984000,2021-12-15 12:56:54.939984000,light,3.0,0.0,same,3,776,46610,60,3656,219350,grape
99,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5653,c.br.o.g_fm_211213.csv,2,12/15/21 13:28:37,drink_4,0.021,2021-12-15 13:28:37,1639574917.0,2021-12-15,15,13:28:37,13,28,37,light,VDM_grape,4.549,041ABFF5CF,grape,2021-12-15 13:28:36.648019200,2021-12-15 13:28:41.197019200,light,3.0,0.0,same,3,808,48517,61,3688,221257,grape
100,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5654,c.br.o.g_fm_211213.csv,2,12/15/21 13:28:45,drink_4,0.021,2021-12-15 13:28:45,1639574925.0,2021-12-15,15,13:28:45,13,28,45,light,VDM_grape,5.018,041ABFF5CF,grape,2021-12-15 13:28:43.727980800,2021-12-15 13:28:48.745980800,light,3.0,0.0,same,3,808,48525,61,3688,221265,grape
101,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5655,c.br.o.g_fm_211213.csv,2,12/15/21 13:28:48,drink_4,0.021,2021-12-15 13:28:48,1639574928.0,2021-12-15,15,13:28:48,13,28,48,light,VDM_grape,5.018,041ABFF5CF,grape,2021-12-15 13:28:43.727980800,2021-12-15 13:28:48.745980800,light,3.0,0.0,same,3,808,48528,61,3688,221268,grape
102,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5656,c.br.o.g_fm_211213.csv,2,12/15/21 13:28:56,drink_4,0.021,2021-12-15 13:28:56,1639574936.0,2021-12-15,15,13:28:56,13,28,56,light,VDM_grape,2.632,041ABFF5CF,grape,2021-12-15 13:28:55.665955200,2021-12-15 13:28:58.297955200,light,3.0,0.0,same,3,808,48536,61,3688,221276,grape
103,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5687,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:09,drink_4,0.021,2021-12-15 14:37:09,1639579029.0,2021-12-15,15,14:37:09,14,37,9,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52629,62,3757,225369,grape
104,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5688,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:14,drink_4,0.021,2021-12-15 14:37:14,1639579034.0,2021-12-15,15,14:37:14,14,37,14,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52634,62,3757,225374,grape
105,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5689,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:19,drink_4,0.021,2021-12-15 14:37:19,1639579039.0,2021-12-15,15,14:37:19,14,37,19,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52639,62,3757,225379,grape
106,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5690,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:28,drink_4,0.021,2021-12-15 14:37:28,1639579048.0,2021-12-15,15,14:37:28,14,37,28,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52648,62,3757,225388,grape
107,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5691,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:33,drink_4,0.021,2021-12-15 14:37:33,1639579053.0,2021-12-15,15,14:37:33,14,37,33,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52653,62,3757,225393,grape
108,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5692,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:41,drink_4,0.021,2021-12-15 14:37:41,1639579061.0,2021-12-15,15,14:37:41,14,37,41,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52661,62,3757,225401,grape
109,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5693,c.br.o.g_fm_211213.csv,2,12/15/21 14:37:46,drink_4,0.021,2021-12-15 14:37:46,1639579066.0,2021-12-15,15,14:37:46,14,37,46,light,VDM_grape,49.869,041ABFF5CF,grape,2021-12-15 14:37:01.247980800,2021-12-15 14:37:51.116980800,light,3.0,0.0,same,3,877,52666,62,3757,225406,grape
110,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5712,c.br.o.g_fm_211213.csv,2,12/15/21 14:42:31,drink_4,0.021,2021-12-15 14:42:31,1639579351.0,2021-12-15,15,14:42:31,14,42,31,light,VDM_grape,3.396,041ABFF5CF,grape,2021-12-15 14:42:30.079987200,2021-12-15 14:42:33.475987200,light,3.0,0.0,same,3,882,52951,62,3762,225691,grape
111,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5715,c.br.o.g_fm_211213.csv,2,12/15/21 14:42:42,drink_4,0.021,2021-12-15 14:42:42,1639579362.0,2021-12-15,15,14:42:42,14,42,42,light,VDM_grape,0.229,041ABFF5CF,grape,2021-12-15 14:42:41.503017600,2021-12-15 14:42:41.732017600,light,3.0,0.267982,diff,3,882,52962,62,3762,225702,grape
112,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5734,c.br.o.g_fm_211213.csv,2,12/15/21 16:34:48,drink_4,0.021,2021-12-15 16:34:48,1639586088.0,2021-12-15,15,16:34:48,16,34,48,light,VDM_grape,4.832,041ABFF5CF,grape,2021-12-15 16:34:44.327020800,2021-12-15 16:34:49.159020800,light,3.0,0.0,same,3,994,59688,64,3874,232428,grape
113,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5738,c.br.o.g_fm_211213.csv,2,12/15/21 16:35:10,drink_4,0.021,2021-12-15 16:35:10,1639586110.0,2021-12-15,15,16:35:10,16,35,10,light,VDM_grape,4.267,041ABFF5CF,grape,2021-12-15 16:35:05.138966400,2021-12-15 16:35:09.405966400,light,3.0,0.594033,diff,3,995,59710,64,3875,232450,grape
114,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5744,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:40,drink_4,0.021,2021-12-15 17:06:40,1639588000.0,2021-12-15,15,17:06:40,17,6,40,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1026,61600,65,3906,234340,grape
115,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5745,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:43,drink_4,0.021,2021-12-15 17:06:43,1639588003.0,2021-12-15,15,17:06:43,17,6,43,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1026,61603,65,3906,234343,grape
116,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5746,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:46,drink_4,0.021,2021-12-15 17:06:46,1639588006.0,2021-12-15,15,17:06:46,17,6,46,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1026,61606,65,3906,234346,grape
117,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5747,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:51,drink_4,0.021,2021-12-15 17:06:51,1639588011.0,2021-12-15,15,17:06:51,17,6,51,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1026,61611,65,3906,234351,grape
118,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5748,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:54,drink_4,0.021,2021-12-15 17:06:54,1639588014.0,2021-12-15,15,17:06:54,17,6,54,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1026,61614,65,3906,234354,grape
119,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5749,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:02,drink_4,0.021,2021-12-15 17:07:02,1639588022.0,2021-12-15,15,17:07:02,17,7,2,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1027,61622,65,3907,234362,grape
120,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5750,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:05,drink_4,0.021,2021-12-15 17:07:05,1639588025.0,2021-12-15,15,17:07:05,17,7,5,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1027,61625,65,3907,234365,grape
121,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5751,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:08,drink_4,0.021,2021-12-15 17:07:08,1639588028.0,2021-12-15,15,17:07:08,17,7,8,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1027,61628,65,3907,234368,grape
122,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5752,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:12,drink_4,0.021,2021-12-15 17:07:12,1639588032.0,2021-12-15,15,17:07:12,17,7,12,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same,3,1027,61632,65,3907,234372,grape
123,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5768,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:28,drink_4,0.021,2021-12-15 17:14:28,1639588468.0,2021-12-15,15,17:14:28,17,14,28,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same,3,1034,62068,65,3914,234808,grape
124,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5769,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:31,drink_4,0.021,2021-12-15 17:14:31,1639588471.0,2021-12-15,15,17:14:31,17,14,31,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same,3,1034,62071,65,3914,234811,grape
125,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5770,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:33,drink_4,0.021,2021-12-15 17:14:33,1639588473.0,2021-12-15,15,17:14:33,17,14,33,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same,3,1034,62073,65,3914,234813,grape
126,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5771,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:36,drink_4,0.021,2021-12-15 17:14:36,1639588476.0,2021-12-15,15,17:14:36,17,14,36,light,VDM_grape,6.663,041ABFF5CF,grape,2021-12-15 17:14:34.856995200,2021-12-15 17:14:41.519995200,light,3.0,0.0,same,3,1034,62076,65,3914,234816,grape
127,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5772,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:39,drink_4,0.021,2021-12-15 17:14:39,1639588479.0,2021-12-15,15,17:14:39,17,14,39,light,VDM_grape,6.663,041ABFF5CF,grape,2021-12-15 17:14:34.856995200,2021-12-15 17:14:41.519995200,light,3.0,0.0,same,3,1034,62079,65,3914,234819,grape
128,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5818,c.br.o.g_fm_211213.csv,2,12/15/21 19:05:11,drink_4,0.021,2021-12-15 19:05:11,1639595111.0,2021-12-15,15,19:05:11,19,5,11,dark_pm,VDM_grape,12.035,041ABFF5CF,grape,2021-12-15 19:05:02.053996800,2021-12-15 19:05:14.088996800,dark,4.0,0.0,same,3,1145,68711,67,4025,241451,grape
129,flavor,21.12.13,2,041ABFF5CF,1616,467,male,29.5,,5821,c.br.o.g_fm_211213.csv,2,12/15/21 19:05:21,drink_4,0.021,2021-12-15 19:05:21,1639595121.0,2021-12-15,15,19:05:21,19,5,21,dark_pm,VDM_grape,2.707,041ABFF5CF,grape,2021-12-15 19:05:20.638982400,2021-12-15 19:05:23.345982400,dark,4.0,0.0,same,3,1145,68721,67,4025,241461,grape
