,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool
10240,c.br.o.g_fm_211213.csv,2,12/20/21 12:05:55,drink_4,0.021,2021-12-20 12:05:55.000000000,1640001955.0,2021-12-20,20,12:05:55,12,5,55,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10241,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:06,drink_4,0.021,2021-12-20 12:06:06.000000000,1640001966.0,2021-12-20,20,12:06:06,12,6,6,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10242,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:14,drink_4,0.021,2021-12-20 12:06:14.000000000,1640001974.0,2021-12-20,20,12:06:14,12,6,14,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10243,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:22,drink_4,0.021,2021-12-20 12:06:22.000000000,1640001982.0,2021-12-20,20,12:06:22,12,6,22,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10244,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:28,drink_4,0.021,2021-12-20 12:06:28.000000000,1640001988.0,2021-12-20,20,12:06:28,12,6,28,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10245,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:36,drink_4,0.021,2021-12-20 12:06:36.000000000,1640001996.0,2021-12-20,20,12:06:36,12,6,36,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10246,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:44,drink_4,0.021,2021-12-20 12:06:44.000000000,1640002004.0,2021-12-20,20,12:06:44,12,6,44,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10247,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:52,drink_4,0.021,2021-12-20 12:06:52.000000000,1640002012.0,2021-12-20,20,12:06:52,12,6,52,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10248,c.br.o.g_fm_211213.csv,2,12/20/21 12:06:57,drink_4,0.021,2021-12-20 12:06:57.000000000,1640002017.0,2021-12-20,20,12:06:57,12,6,57,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10249,c.br.o.g_fm_211213.csv,2,12/20/21 12:07:10,drink_4,0.021,2021-12-20 12:07:10.000000000,1640002030.0,2021-12-20,20,12:07:10,12,7,10,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10250,c.br.o.g_fm_211213.csv,2,12/20/21 12:07:17,drink_4,0.021,2021-12-20 12:07:17.000000000,1640002037.0,2021-12-20,20,12:07:17,12,7,17,light,VDM_grape,110.869,041ABFF18E,grape,2021-12-20 12:05:28.417027200,2021-12-20 12:07:19.286027200,light,8.0,0.0,same
10251,c.br.o.g_fm_211213.csv,2,12/20/21 12:07:24,drink_4,0.021,2021-12-20 12:07:24.000000000,1640002044.0,2021-12-20,20,12:07:24,12,7,24,light,VDM_grape,9.98,041ABFF18E,grape,2021-12-20 12:07:22.617955200,2021-12-20 12:07:32.597955200,light,8.0,0.0,same
10252,c.br.o.g_fm_211213.csv,2,12/20/21 12:07:30,drink_4,0.021,2021-12-20 12:07:30.000000000,1640002050.0,2021-12-20,20,12:07:30,12,7,30,light,VDM_grape,9.98,041ABFF18E,grape,2021-12-20 12:07:22.617955200,2021-12-20 12:07:32.597955200,light,8.0,0.0,same
10253,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:09,drink_4,0.027,2021-12-20 12:28:09.000000000,1640003289.0,2021-12-20,20,12:28:09,12,28,9,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10254,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:12,drink_4,0.027,2021-12-20 12:28:12.000000000,1640003292.0,2021-12-20,20,12:28:12,12,28,12,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10255,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:14,drink_4,0.027,2021-12-20 12:28:14.000000000,1640003294.0,2021-12-20,20,12:28:14,12,28,14,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10256,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:17,drink_4,0.054,2021-12-20 12:28:17.000000000,1640003297.0,2021-12-20,20,12:28:17,12,28,17,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10257,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:20,drink_4,0.054,2021-12-20 12:28:20.000000000,1640003300.0,2021-12-20,20,12:28:20,12,28,20,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10258,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:23,drink_4,0.027,2021-12-20 12:28:23.000000000,1640003303.0,2021-12-20,20,12:28:23,12,28,23,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10259,c.br.o.g_fm_211213.csv,3,12/20/21 12:28:25,drink_4,0.027,2021-12-20 12:28:25.000000000,1640003305.0,2021-12-20,20,12:28:25,12,28,25,light,VDM_grape,28.891,041AC03717,grape,2021-12-20 12:28:00.884006399,2021-12-20 12:28:29.775006399,light,8.0,0.0,same
10260,c.br.o.g_fm_211213.csv,7,12/13/21 18:49:08,drink_3,0.021,2021-12-13 18:49:08.000000000,1639421348.0,2021-12-13,13,18:49:08,18,49,8,dark_pm,VDM_orange,1.349,041AC038C9,orange,2021-12-13 18:48:07.799990400,2021-12-13 18:48:09.148990400,dark,2.0,58.851009,diff
10261,c.br.o.g_fm_211213.csv,6,12/13/21 20:20:12,drink_3,0.021,2021-12-13 20:20:12.000000000,1639426812.0,2021-12-13,13,20:20:12,20,20,12,dark_pm,VDM_orange,0.997,041AC033A1,orange,2021-12-13 20:19:04.754956800,2021-12-13 20:19:05.751956800,dark,2.0,66.248043,diff
10262,c.br.o.g_fm_211213.csv,8,12/13/21 20:28:08,drink_3,0.021,2021-12-13 20:28:08.000000000,1639427288.0,2021-12-13,13,20:28:08,20,28,8,dark_pm,VDM_orange,4.587,041AC03A4B,orange,2021-12-13 20:28:05.144016000,2021-12-13 20:28:09.731016000,dark,2.0,0.0,same
10263,c.br.o.g_fm_211213.csv,8,12/13/21 21:02:37,drink_3,0.021,2021-12-13 21:02:37.000000000,1639429357.0,2021-12-13,13,21:02:37,21,2,37,dark_pm,VDM_orange,6.648,041AC03A4B,orange,2021-12-13 21:02:28.153017600,2021-12-13 21:02:34.801017600,dark,2.0,2.198982,diff
10264,c.br.o.g_fm_211213.csv,5,12/13/21 21:04:37,drink_3,0.042,2021-12-13 21:04:37.000000000,1639429477.0,2021-12-13,13,21:04:37,21,4,37,dark_pm,VDM_orange,0.075,041ABFF7C1,orange,2021-12-13 21:04:24.864038400,2021-12-13 21:04:24.939038400,dark,2.0,12.060961,diff
10265,c.br.o.g_fm_211213.csv,7,12/13/21 21:29:38,drink_3,0.021,2021-12-13 21:29:38.000000000,1639430978.0,2021-12-13,13,21:29:38,21,29,38,dark_pm,VDM_orange,30.816,041AC00F03,orange,2021-12-13 21:29:26.921990400,2021-12-13 21:29:57.737990400,dark,2.0,0.0,same
10266,c.br.o.g_fm_211213.csv,8,12/13/21 22:55:49,drink_3,0.021,2021-12-13 22:55:49.000000000,1639436149.0,2021-12-13,13,22:55:49,22,55,49,dark_pm,VDM_orange,1.293,041ABFEC1B,orange,2021-12-13 22:51:38.052000000,2021-12-13 22:51:39.345000000,dark,2.0,249.655,diff
10267,c.br.o.g_fm_211213.csv,7,12/13/21 23:15:52,drink_3,0.021,2021-12-13 23:15:52.000000000,1639437352.0,2021-12-13,13,23:15:52,23,15,52,dark_pm,VDM_orange,0.075,041AC02849,orange,2021-12-13 23:15:40.405996800,2021-12-13 23:15:40.480996800,dark,2.0,11.519003,diff
10268,c.br.o.g_fm_211213.csv,7,12/13/21 23:18:31,drink_3,0.021,2021-12-13 23:18:31.000000000,1639437511.0,2021-12-13,13,23:18:31,23,18,31,dark_pm,VDM_orange,0.075,041AC00F03,orange,2021-12-13 23:18:30.603024000,2021-12-13 23:18:30.678024000,dark,2.0,0.321976,diff
10269,c.br.o.g_fm_211213.csv,7,12/13/21 23:19:53,drink_3,0.021,2021-12-13 23:19:53.000000000,1639437593.0,2021-12-13,13,23:19:53,23,19,53,dark_pm,VDM_orange,9.43,041AC00F03,orange,2021-12-13 23:19:46.121030400,2021-12-13 23:19:55.551030400,dark,2.0,0.0,same
10270,c.br.o.g_fm_211213.csv,8,12/13/21 23:21:01,drink_3,0.021,2021-12-13 23:21:01.000000000,1639437661.0,2021-12-13,13,23:21:01,23,21,1,dark_pm,VDM_orange,51.414,041AC009ED,orange,2021-12-13 23:20:53.623968000,2021-12-13 23:21:45.037968000,dark,2.0,0.0,same
10271,c.br.o.g_fm_211213.csv,8,12/13/21 23:21:20,drink_3,0.042,2021-12-13 23:21:20.000000000,1639437680.0,2021-12-13,13,23:21:20,23,21,20,dark_pm,VDM_orange,51.414,041AC009ED,orange,2021-12-13 23:20:53.623968000,2021-12-13 23:21:45.037968000,dark,2.0,0.0,same
10272,c.br.o.g_fm_211213.csv,8,12/13/21 23:27:23,drink_3,0.021,2021-12-13 23:27:23.000000000,1639438043.0,2021-12-13,13,23:27:23,23,27,23,dark_pm,VDM_orange,8.361,041AC009ED,orange,2021-12-13 23:27:18.429004800,2021-12-13 23:27:26.790004800,dark,2.0,0.0,same
10273,c.br.o.g_fm_211213.csv,7,12/13/21 23:30:20,drink_3,0.021,2021-12-13 23:30:20.000000000,1639438220.0,2021-12-13,13,23:30:20,23,30,20,dark_pm,VDM_orange,37.738,041AC00F03,orange,2021-12-13 23:30:12.911040000,2021-12-13 23:30:50.649040000,dark,2.0,0.0,same
10274,c.br.o.g_fm_211213.csv,7,12/13/21 23:30:21,drink_3,0.021,2021-12-13 23:30:21.000000000,1639438221.0,2021-12-13,13,23:30:21,23,30,21,dark_pm,VDM_orange,37.738,041AC00F03,orange,2021-12-13 23:30:12.911040000,2021-12-13 23:30:50.649040000,dark,2.0,0.0,same
10275,c.br.o.g_fm_211213.csv,7,12/13/21 23:30:25,drink_3,0.021,2021-12-13 23:30:25.000000000,1639438225.0,2021-12-13,13,23:30:25,23,30,25,dark_pm,VDM_orange,37.738,041AC00F03,orange,2021-12-13 23:30:12.911040000,2021-12-13 23:30:50.649040000,dark,2.0,0.0,same
10276,c.br.o.g_fm_211213.csv,8,12/13/21 23:37:27,drink_3,0.021,2021-12-13 23:37:27.000000000,1639438647.0,2021-12-13,13,23:37:27,23,37,27,dark_pm,VDM_orange,46.329,041ABFEC1B,orange,2021-12-13 23:37:20.389036800,2021-12-13 23:38:06.718036800,dark,2.0,0.0,same
10277,c.br.o.g_fm_211213.csv,8,12/13/21 23:37:30,drink_3,0.021,2021-12-13 23:37:30.000000000,1639438650.0,2021-12-13,13,23:37:30,23,37,30,dark_pm,VDM_orange,46.329,041ABFEC1B,orange,2021-12-13 23:37:20.389036800,2021-12-13 23:38:06.718036800,dark,2.0,0.0,same
10278,c.br.o.g_fm_211213.csv,8,12/13/21 23:37:42,drink_3,0.021,2021-12-13 23:37:42.000000000,1639438662.0,2021-12-13,13,23:37:42,23,37,42,dark_pm,VDM_orange,46.329,041ABFEC1B,orange,2021-12-13 23:37:20.389036800,2021-12-13 23:38:06.718036800,dark,2.0,0.0,same
10279,c.br.o.g_fm_211213.csv,8,12/13/21 23:43:15,drink_3,0.021,2021-12-13 23:43:15.000000000,1639438995.0,2021-12-13,13,23:43:15,23,43,15,dark_pm,VDM_orange,0.792,041AC009ED,orange,2021-12-13 23:43:13.824998400,2021-12-13 23:43:14.616998400,dark,2.0,0.383001,diff
10280,c.br.o.g_fm_211213.csv,3,12/13/21 23:58:42,drink_3,0.024,2021-12-13 23:58:42.000000000,1639439922.0,2021-12-13,13,23:58:42,23,58,42,dark_pm,VDM_orange,0.11,041AC03717,orange,2021-12-13 23:58:23.106979200,2021-12-13 23:58:23.216979200,dark,2.0,18.78302,diff
10281,c.br.o.g_fm_211213.csv,8,12/14/21 00:05:04,drink_3,0.021,2021-12-14 00:05:04.000000000,1639440304.0,2021-12-14,14,00:05:04,0,5,4,dark_am,VDM_orange,12.402,041AC009ED,orange,2021-12-14 00:04:59.771971200,2021-12-14 00:05:12.173971200,dark,2.0,0.0,same
10282,c.br.o.g_fm_211213.csv,8,12/14/21 00:05:07,drink_3,0.021,2021-12-14 00:05:07.000000000,1639440307.0,2021-12-14,14,00:05:07,0,5,7,dark_am,VDM_orange,12.402,041AC009ED,orange,2021-12-14 00:04:59.771971200,2021-12-14 00:05:12.173971200,dark,2.0,0.0,same
10283,c.br.o.g_fm_211213.csv,8,12/14/21 00:05:17,drink_3,0.021,2021-12-14 00:05:17.000000000,1639440317.0,2021-12-14,14,00:05:17,0,5,17,dark_am,VDM_orange,12.975,041AC009ED,orange,2021-12-14 00:05:14.166038400,2021-12-14 00:05:27.141038400,dark,2.0,0.0,same
10284,c.br.o.g_fm_211213.csv,7,12/14/21 00:49:21,drink_3,0.021,2021-12-14 00:49:21.000000000,1639442961.0,2021-12-14,14,00:49:21,0,49,21,dark_am,VDM_orange,27.311,041AC00F03,orange,2021-12-14 00:49:14.585030400,2021-12-14 00:49:41.896030400,dark,2.0,0.0,same
10285,c.br.o.g_fm_211213.csv,7,12/14/21 00:49:35,drink_3,0.021,2021-12-14 00:49:35.000000000,1639442975.0,2021-12-14,14,00:49:35,0,49,35,dark_am,VDM_orange,27.311,041AC00F03,orange,2021-12-14 00:49:14.585030400,2021-12-14 00:49:41.896030400,dark,2.0,0.0,same
10286,c.br.o.g_fm_211213.csv,7,12/14/21 00:56:48,drink_3,0.021,2021-12-14 00:56:48.000000000,1639443408.0,2021-12-14,14,00:56:48,0,56,48,dark_am,VDM_orange,6.546,041AC038C9,orange,2021-12-14 00:56:41.777001600,2021-12-14 00:56:48.323001600,dark,2.0,0.0,same
10287,c.br.o.g_fm_211213.csv,7,12/14/21 00:57:01,drink_3,0.021,2021-12-14 00:57:01.000000000,1639443421.0,2021-12-14,14,00:57:01,0,57,1,dark_am,VDM_orange,12.107,041AC038C9,orange,2021-12-14 00:56:53.038982400,2021-12-14 00:57:05.145982400,dark,2.0,0.0,same
10288,c.br.o.g_fm_211213.csv,7,12/14/21 00:57:09,drink_3,0.021,2021-12-14 00:57:09.000000000,1639443429.0,2021-12-14,14,00:57:09,0,57,9,dark_am,VDM_orange,23.434,041AC038C9,orange,2021-12-14 00:57:06.559977600,2021-12-14 00:57:29.993977600,dark,2.0,0.0,same
10289,c.br.o.g_fm_211213.csv,7,12/14/21 00:57:22,drink_3,0.021,2021-12-14 00:57:22.000000000,1639443442.0,2021-12-14,14,00:57:22,0,57,22,dark_am,VDM_orange,23.434,041AC038C9,orange,2021-12-14 00:57:06.559977600,2021-12-14 00:57:29.993977600,dark,2.0,0.0,same
10290,c.br.o.g_fm_211213.csv,7,12/14/21 01:10:55,drink_3,0.021,2021-12-14 01:10:55.000000000,1639444255.0,2021-12-14,14,01:10:55,1,10,55,dark_am,VDM_orange,3.178,041AC038C9,orange,2021-12-14 01:10:52.482028799,2021-12-14 01:10:55.660028799,dark,2.0,0.0,same
10291,c.br.o.g_fm_211213.csv,7,12/14/21 01:11:05,drink_3,0.021,2021-12-14 01:11:05.000000000,1639444265.0,2021-12-14,14,01:11:05,1,11,5,dark_am,VDM_orange,0.442,041AC038C9,orange,2021-12-14 01:11:02.953968000,2021-12-14 01:11:03.395968000,dark,2.0,1.604032,diff
10292,c.br.o.g_fm_211213.csv,6,12/14/21 01:14:11,drink_3,0.021,2021-12-14 01:14:11.000000000,1639444451.0,2021-12-14,14,01:14:11,1,14,11,dark_am,VDM_orange,1.018,041AC033A1,orange,2021-12-14 01:13:22.846022400,2021-12-14 01:13:23.864022400,dark,2.0,47.135977,diff
10293,c.br.o.g_fm_211213.csv,8,12/14/21 01:42:52,drink_3,0.021,2021-12-14 01:42:52.000000000,1639446172.0,2021-12-14,14,01:42:52,1,42,52,dark_am,VDM_orange,2.839,041AC03A4B,orange,2021-12-14 01:42:49.085971200,2021-12-14 01:42:51.924971200,dark,2.0,0.075028,diff
10294,c.br.o.g_fm_211213.csv,8,12/14/21 01:43:03,drink_3,0.042,2021-12-14 01:43:03.000000000,1639446183.0,2021-12-14,14,01:43:03,1,43,3,dark_am,VDM_orange,0.075,041AC03A4B,orange,2021-12-14 01:43:02.343014400,2021-12-14 01:43:02.418014400,dark,2.0,0.581985,diff
10295,c.br.o.g_fm_211213.csv,8,12/14/21 01:43:14,drink_3,0.021,2021-12-14 01:43:14.000000000,1639446194.0,2021-12-14,14,01:43:14,1,43,14,dark_am,VDM_orange,1.289,041AC03A4B,orange,2021-12-14 01:43:10.615987200,2021-12-14 01:43:11.904987200,dark,2.0,2.095012,diff
10296,c.br.o.g_fm_211213.csv,8,12/14/21 01:44:07,drink_3,0.021,2021-12-14 01:44:07.000000000,1639446247.0,2021-12-14,14,01:44:07,1,44,7,dark_am,VDM_orange,4.722,041AC03A4B,orange,2021-12-14 01:44:05.694000000,2021-12-14 01:44:10.416000000,dark,2.0,0.0,same
10297,c.br.o.g_fm_211213.csv,5,12/14/21 01:45:29,drink_3,0.042,2021-12-14 01:45:29.000000000,1639446329.0,2021-12-14,14,01:45:29,1,45,29,dark_am,VDM_orange,6.207,041AC00EFA,orange,2021-12-14 01:45:22.664044800,2021-12-14 01:45:28.871044800,dark,2.0,0.128955,diff
10298,c.br.o.g_fm_211213.csv,7,12/14/21 01:45:33,drink_3,0.021,2021-12-14 01:45:33.000000000,1639446333.0,2021-12-14,14,01:45:33,1,45,33,dark_am,VDM_orange,0.503,041AC038C9,orange,2021-12-14 01:45:28.409040000,2021-12-14 01:45:28.912040000,dark,2.0,4.08796,diff
10299,c.br.o.g_fm_211213.csv,8,12/14/21 01:45:52,drink_3,0.021,2021-12-14 01:45:52.000000000,1639446352.0,2021-12-14,14,01:45:52,1,45,52,dark_am,VDM_orange,2.08,041AC009ED,orange,2021-12-14 01:45:46.271980800,2021-12-14 01:45:48.351980800,dark,2.0,3.648019,diff
10300,c.br.o.g_fm_211213.csv,8,12/14/21 01:45:56,drink_3,0.021,2021-12-14 01:45:56.000000000,1639446356.0,2021-12-14,14,01:45:56,1,45,56,dark_am,VDM_orange,0.332,041AC009ED,orange,2021-12-14 01:45:52.852032000,2021-12-14 01:45:53.184032000,dark,2.0,2.815968,diff
10301,c.br.o.g_fm_211213.csv,8,12/14/21 01:45:58,drink_3,0.021,2021-12-14 01:45:58.000000000,1639446358.0,2021-12-14,14,01:45:58,1,45,58,dark_am,VDM_orange,2.145,041AC009ED,orange,2021-12-14 01:45:57.672028800,2021-12-14 01:45:59.817028800,dark,2.0,0.0,same
10302,c.br.o.g_fm_211213.csv,8,12/14/21 02:14:52,drink_3,0.021,2021-12-14 02:14:52.000000000,1639448092.0,2021-12-14,14,02:14:52,2,14,52,dark_am,VDM_orange,51.421,041ABFEC1B,orange,2021-12-14 02:14:43.575964800,2021-12-14 02:15:34.996964800,dark,2.0,0.0,same
10303,c.br.o.g_fm_211213.csv,8,12/14/21 02:14:53,drink_3,0.021,2021-12-14 02:14:53.000000000,1639448093.0,2021-12-14,14,02:14:53,2,14,53,dark_am,VDM_orange,51.421,041ABFEC1B,orange,2021-12-14 02:14:43.575964800,2021-12-14 02:15:34.996964800,dark,2.0,0.0,same
10304,c.br.o.g_fm_211213.csv,8,12/14/21 02:14:55,drink_3,0.021,2021-12-14 02:14:55.000000000,1639448095.0,2021-12-14,14,02:14:55,2,14,55,dark_am,VDM_orange,51.421,041ABFEC1B,orange,2021-12-14 02:14:43.575964800,2021-12-14 02:15:34.996964800,dark,2.0,0.0,same
10305,c.br.o.g_fm_211213.csv,3,12/14/21 02:32:42,drink_3,0.024,2021-12-14 02:32:42.000000000,1639449162.0,2021-12-14,14,02:32:42,2,32,42,dark_am,VDM_orange,0.075,041AC00A9F,orange,2021-12-14 02:32:32.061955200,2021-12-14 02:32:32.136955200,dark,2.0,9.863044,diff
10306,c.br.o.g_fm_211213.csv,8,12/14/21 03:18:58,drink_3,0.021,2021-12-14 03:18:58.000000000,1639451938.0,2021-12-14,14,03:18:58,3,18,58,dark_am,VDM_orange,141.495,041AC009ED,orange,2021-12-14 03:18:51.702019200,2021-12-14 03:21:13.197019200,dark,2.0,0.0,same
10307,c.br.o.g_fm_211213.csv,5,12/14/21 03:26:30,drink_3,0.021,2021-12-14 03:26:30.000000000,1639452390.0,2021-12-14,14,03:26:30,3,26,30,dark_am,VDM_orange,3.761,041ABFF7C1,orange,2021-12-14 03:26:22.461014400,2021-12-14 03:26:26.222014400,dark,2.0,3.777985,diff
10308,c.br.o.g_fm_211213.csv,8,12/14/21 03:36:18,drink_3,0.021,2021-12-14 03:36:18.000000000,1639452978.0,2021-12-14,14,03:36:18,3,36,18,dark_am,VDM_orange,5.082,041AC009ED,orange,2021-12-14 03:36:09.826963200,2021-12-14 03:36:14.908963200,dark,2.0,3.091036,diff
10309,c.br.o.g_fm_211213.csv,8,12/14/21 03:36:22,drink_3,0.021,2021-12-14 03:36:22.000000000,1639452982.0,2021-12-14,14,03:36:22,3,36,22,dark_am,VDM_orange,0.136,041AC009ED,orange,2021-12-14 03:36:21.460982400,2021-12-14 03:36:21.596982400,dark,2.0,0.403017,diff
10310,c.br.o.g_fm_211213.csv,8,12/14/21 03:36:43,drink_3,0.021,2021-12-14 03:36:43.000000000,1639453003.0,2021-12-14,14,03:36:43,3,36,43,dark_am,VDM_orange,18.617,041AC009ED,orange,2021-12-14 03:36:23.946969600,2021-12-14 03:36:42.563969600,dark,2.0,0.43603,diff
10311,c.br.o.g_fm_211213.csv,8,12/14/21 03:37:48,drink_3,0.021,2021-12-14 03:37:48.000000000,1639453068.0,2021-12-14,14,03:37:48,3,37,48,dark_am,VDM_orange,55.769,041AC009ED,orange,2021-12-14 03:37:33.057984000,2021-12-14 03:38:28.826984000,dark,2.0,0.0,same
10312,c.br.o.g_fm_211213.csv,8,12/14/21 03:57:30,drink_3,0.021,2021-12-14 03:57:30.000000000,1639454250.0,2021-12-14,14,03:57:30,3,57,30,dark_am,VDM_orange,51.074,041AC009ED,orange,2021-12-14 03:56:58.867008000,2021-12-14 03:57:49.941008000,dark,2.0,0.0,same
10313,c.br.o.g_fm_211213.csv,8,12/14/21 04:07:42,drink_3,0.021,2021-12-14 04:07:42.000000000,1639454862.0,2021-12-14,14,04:07:42,4,7,42,dark_am,VDM_orange,30.435,041ABFEC1B,orange,2021-12-14 04:07:33.250022400,2021-12-14 04:08:03.685022400,dark,2.0,0.0,same
10314,c.br.o.g_fm_211213.csv,8,12/14/21 04:07:46,drink_3,0.021,2021-12-14 04:07:46.000000000,1639454866.0,2021-12-14,14,04:07:46,4,7,46,dark_am,VDM_orange,30.435,041ABFEC1B,orange,2021-12-14 04:07:33.250022400,2021-12-14 04:08:03.685022400,dark,2.0,0.0,same
10315,c.br.o.g_fm_211213.csv,8,12/14/21 04:08:00,drink_3,0.021,2021-12-14 04:08:00.000000000,1639454880.0,2021-12-14,14,04:08:00,4,8,0,dark_am,VDM_orange,30.435,041ABFEC1B,orange,2021-12-14 04:07:33.250022400,2021-12-14 04:08:03.685022400,dark,2.0,0.0,same
10316,c.br.o.g_fm_211213.csv,8,12/14/21 04:09:18,drink_3,0.021,2021-12-14 04:09:18.000000000,1639454958.0,2021-12-14,14,04:09:18,4,9,18,dark_am,VDM_orange,8.578,041AC009ED,orange,2021-12-14 04:09:13.612003200,2021-12-14 04:09:22.190003200,dark,2.0,0.0,same
10317,c.br.o.g_fm_211213.csv,8,12/14/21 04:12:26,drink_3,0.021,2021-12-14 04:12:26.000000000,1639455146.0,2021-12-14,14,04:12:26,4,12,26,dark_am,VDM_orange,36.517,041ABFEC1B,orange,2021-12-14 04:12:19.021046400,2021-12-14 04:12:55.538046400,dark,2.0,0.0,same
10318,c.br.o.g_fm_211213.csv,8,12/14/21 04:38:45,drink_3,0.021,2021-12-14 04:38:45.000000000,1639456725.0,2021-12-14,14,04:38:45,4,38,45,dark_am,VDM_orange,0.806,041AC03A4B,orange,2021-12-14 04:38:41.087040000,2021-12-14 04:38:41.893040000,dark,2.0,3.10696,diff
10319,c.br.o.g_fm_211213.csv,8,12/14/21 04:38:51,drink_3,0.021,2021-12-14 04:38:51.000000000,1639456731.0,2021-12-14,14,04:38:51,4,38,51,dark_am,VDM_orange,1.318,041AC03A4B,orange,2021-12-14 04:38:47.167008000,2021-12-14 04:38:48.485008000,dark,2.0,2.514992,diff
10320,c.br.o.g_fm_211213.csv,8,12/14/21 04:38:55,drink_3,0.021,2021-12-14 04:38:55.000000000,1639456735.0,2021-12-14,14,04:38:55,4,38,55,dark_am,VDM_orange,1.181,041AC03A4B,orange,2021-12-14 04:38:53.796998400,2021-12-14 04:38:54.977998400,dark,2.0,0.022001,diff
10321,c.br.o.g_fm_211213.csv,8,12/14/21 04:38:58,drink_3,0.021,2021-12-14 04:38:58.000000000,1639456738.0,2021-12-14,14,04:38:58,4,38,58,dark_am,VDM_orange,1.181,041AC03A4B,orange,2021-12-14 04:38:53.796998400,2021-12-14 04:38:54.977998400,dark,2.0,3.022001,diff
10322,c.br.o.g_fm_211213.csv,7,12/14/21 04:40:51,drink_3,0.021,2021-12-14 04:40:51.000000000,1639456851.0,2021-12-14,14,04:40:51,4,40,51,dark_am,VDM_orange,5.754,041AC02849,orange,2021-12-14 04:40:44.253955200,2021-12-14 04:40:50.007955200,dark,2.0,0.992044,diff
10323,c.br.o.g_fm_211213.csv,7,12/14/21 04:41:04,drink_3,0.021,2021-12-14 04:41:04.000000000,1639456864.0,2021-12-14,14,04:41:04,4,41,4,dark_am,VDM_orange,0.075,041AC02849,orange,2021-12-14 04:41:03.029971200,2021-12-14 04:41:03.104971200,dark,2.0,0.895028,diff
10324,c.br.o.g_fm_211213.csv,7,12/14/21 04:41:23,drink_3,0.021,2021-12-14 04:41:23.000000000,1639456883.0,2021-12-14,14,04:41:23,4,41,23,dark_am,VDM_orange,10.699,041AC02849,orange,2021-12-14 04:41:20.319043199,2021-12-14 04:41:31.018043199,dark,2.0,0.0,same
